Structure name,Cartesian coordinates,Internal coordinates,Coordination number,Spin deviation,SOMO-LUMO gap (a.u),SOMO-1-LUMO gap,SOMO-2-LUMO gap,Dipole moment X,Dipole moment Y,Dipole moment Z
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.500000    0.000000    0.000000
  N     -2.265058    0.399391    0.000000
  H     -2.845369   -0.449732   -0.003934
  H     -2.600319    0.935470   -0.810615
  H     -2.605432    0.931044    0.811265
  H      3.088723    0.027065   -0.781228
  H      3.087705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.500000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004375,0.751811,0.8143449999999999,0.8500239999999999,-0.45888,0.11512,-0.00244
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.500000    0.000000    0.000000
  N     -2.363539    0.416756    0.000000
  H     -2.943850   -0.432368   -0.003934
  H     -2.698800    0.952835   -0.810615
  H     -2.703913    0.948409    0.811265
  H      3.088723    0.027065   -0.781228
  H      3.087705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.500000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004377,0.752737,0.816444,0.851113,-0.44163,0.11234,-0.00255
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.500000    0.000000    0.000000
  N     -2.462019    0.434120    0.000000
  H     -3.042331   -0.415003   -0.003934
  H     -2.797280    0.970200   -0.810615
  H     -2.802394    0.965774    0.811265
  H      3.088723    0.027065   -0.781228
  H      3.087705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.500000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004272,0.7490400000000002,0.8188220000000002,0.851747,-0.44066,0.11089,-0.00284
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.500000    0.000000    0.000000
  N     -2.560500    0.451485    0.000000
  H     -3.140812   -0.397638   -0.003934
  H     -2.895761    0.987565   -0.810615
  H     -2.900874    0.983138    0.811265
  H      3.088723    0.027065   -0.781228
  H      3.087705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.500000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00413,0.7414679999999998,0.8214159999999999,0.851775,-0.42586,0.11185,-0.0138
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -1.772654    0.312567    0.000000
  H     -2.352966   -0.536556   -0.003934
  H     -2.107915    0.848646   -0.810615
  H     -2.113028    0.844220    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004333,0.6613389999999999,0.771976,0.8242179999999999,-0.60128,0.13639,-0.00194
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -1.871135    0.329932    0.000000
  H     -2.451446   -0.519192   -0.003934
  H     -2.206396    0.866011   -0.810615
  H     -2.211509    0.861585    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     1.900000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004347,0.696795,0.7839420000000001,0.8345760000000002,-0.56746,0.13165,-0.00195
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -1.969616    0.347296    0.000000
  H     -2.549927   -0.501827   -0.003934
  H     -2.304876    0.883376   -0.810615
  H     -2.309990    0.878949    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.000000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004368,0.721271,0.7924819999999999,0.8414999999999999,-0.53284,0.12708,-0.00212
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -2.068096    0.364661    0.000000
  H     -2.648408   -0.484462   -0.003934
  H     -2.403357    0.900741   -0.810615
  H     -2.408471    0.896314    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.100000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.005831,0.699406,0.9049590000000001,0.9052900000000002,-0.88061,0.12388,-0.00362
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -2.166577    0.382026    0.000000
  H     -2.746889   -0.467097   -0.003934
  H     -2.501838    0.918105   -0.810615
  H     -2.506951    0.913679    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004453,0.74725,0.8026880000000001,0.8487979999999999,-0.46574,0.11879,-0.00232
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -2.265058    0.399391    0.000000
  H     -2.845369   -0.449732   -0.003934
  H     -2.600319    0.935470   -0.810615
  H     -2.605432    0.931044    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004487,0.7510590000000001,0.806691,0.850158,-0.4313,0.11446,-0.0024
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -2.363539    0.416756    0.000000
  H     -2.943850   -0.432368   -0.003934
  H     -2.698800    0.952835   -0.810615
  H     -2.703913    0.948409    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004505,0.7513350000000001,0.809695,0.851116,-0.40995,0.11138,-0.0025
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -2.462019    0.434120    0.000000
  H     -3.042331   -0.415003   -0.003934
  H     -2.797280    0.970200   -0.810615
  H     -2.802394    0.965774    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004419,0.7468540000000001,0.813277,0.851537,-0.40197,0.10909,-0.0026
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.600000    0.000000    0.000000
  N     -2.560500    0.451485    0.000000
  H     -3.140812   -0.397638   -0.003934
  H     -2.895761    0.987565   -0.810615
  H     -2.900874    0.983138    0.811265
  H      3.188723    0.027065   -0.781228
  H      3.187705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.600000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004148,0.7384679999999999,0.816346,0.851601,-0.41447,0.10878,-0.00273
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -1.772654    0.312567    0.000000
  H     -2.352966   -0.536556   -0.003934
  H     -2.107915    0.848646   -0.810615
  H     -2.113028    0.844220    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004457,0.6610109999999998,0.7586279999999999,0.8230609999999998,-0.55485,0.13401,-0.0019
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -1.871135    0.329932    0.000000
  H     -2.451446   -0.519192   -0.003934
  H     -2.206396    0.866011   -0.810615
  H     -2.211509    0.861585    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     1.900000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004466,0.6965129999999999,0.7718179999999999,0.833772,-0.52218,0.12972,-0.00192
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -1.969616    0.347296    0.000000
  H     -2.549927   -0.501827   -0.003934
  H     -2.304876    0.883376   -0.810615
  H     -2.309990    0.878949    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.000000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.005709,0.699546,0.9085829999999999,0.908941,-1.14481,0.1628,-0.00172
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -2.068096    0.364661    0.000000
  H     -2.648408   -0.484462   -0.003934
  H     -2.403357    0.900741   -0.810615
  H     -2.408471    0.896314    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.100000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.005671,0.7203039999999998,0.9136659999999999,0.9141109999999999,-1.13366,0.15891,-0.00182
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -2.166577    0.382026    0.000000
  H     -2.746889   -0.467097   -0.003934
  H     -2.501838    0.918105   -0.810615
  H     -2.506951    0.913679    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004581,0.744761,0.7944500000000001,0.848263,-0.41579,0.11707,-0.00227
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -2.265058    0.399391    0.000000
  H     -2.845369   -0.449732   -0.003934
  H     -2.600319    0.935470   -0.810615
  H     -2.605432    0.931044    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.005732,0.7409469999999998,0.918466,0.918858,-1.09947,0.15337,-0.00195
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -2.363539    0.416756    0.000000
  H     -2.943850   -0.432368   -0.003934
  H     -2.698800    0.952835   -0.810615
  H     -2.703913    0.948409    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.005827,0.7443630000000001,0.919262,0.9198170000000001,-1.08083,0.15187,-0.00196
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -2.462019    0.434120    0.000000
  H     -3.042331   -0.415003   -0.003934
  H     -2.797280    0.970200   -0.810615
  H     -2.802394    0.965774    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.005926,0.7442310000000001,0.919832,0.920215,-1.07609,0.15062,-0.00197
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      2.700000    0.000000    0.000000
  N     -2.560500    0.451485    0.000000
  H     -3.140812   -0.397638   -0.003934
  H     -2.895761    0.987565   -0.810615
  H     -2.900874    0.983138    0.811265
  H      3.288723    0.027065   -0.781228
  H      3.287705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     2.700000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   170.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004347,0.7349080000000001,0.811569,0.851208,-0.35571,0.10679,-0.00268
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -1.738666    0.465874    0.000000
  H     -2.390776   -0.329440   -0.003934
  H     -2.025929    1.029134   -0.810615
  H     -2.031409    1.025170    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004004,0.59371,0.7730730000000001,0.7905440000000001,-0.13398,0.21029,-0.00305
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -1.835259    0.491756    0.000000
  H     -2.487368   -0.303558   -0.003934
  H     -2.122522    1.055016   -0.810615
  H     -2.128002    1.051052    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     1.900000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004093,0.627624,0.7832399999999999,0.800141,-0.09009,0.19904,-0.00347
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -1.931852    0.517638    0.000000
  H     -2.583961   -0.277676   -0.003934
  H     -2.219114    1.080897   -0.810615
  H     -2.224594    1.076934    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.000000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004199,0.6537140000000001,0.7909440000000001,0.8076540000000001,-0.0474,0.1883,-0.00349
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -2.028444    0.543520    0.000000
  H     -2.680554   -0.251795   -0.003934
  H     -2.315707    1.106779   -0.810615
  H     -2.321187    1.102816    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.100000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004342,0.6735119999999999,0.796746,0.8136559999999999,-0.00728,0.17807,-0.0039
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -2.125037    0.569402    0.000000
  H     -2.777146   -0.225913   -0.003934
  H     -2.412300    1.132661   -0.810615
  H     -2.417779    1.128697    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.200000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.0045,0.68852,0.8009899999999999,0.8182259999999999,0.03371,0.16828,-0.00418
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -2.221629    0.595284    0.000000
  H     -2.873739   -0.200031   -0.003934
  H     -2.508892    1.158543   -0.810615
  H     -2.514372    1.154579    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.300000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004642,0.6985140000000001,0.80392,0.8220670000000001,0.0657,0.1591,-0.0043
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -2.318222    0.621166    0.000000
  H     -2.970331   -0.174149   -0.003934
  H     -2.605485    1.184425   -0.810615
  H     -2.610964    1.180461    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.400000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.004834,0.7055010000000002,0.8057370000000001,0.8250060000000001,0.09739,0.15057,-0.00492
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -2.414815    0.647048    0.000000
  H     -3.066924   -0.148267   -0.003934
  H     -2.702077    1.210307   -0.810615
  H     -2.707557    1.206343    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.500000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00496,0.7083900000000001,0.8062680000000002,0.8270900000000001,0.11869,0.14312,-0.00388
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.800000    0.000000    0.000000
  N     -2.511407    0.672930    0.000000
  H     -3.163516   -0.122385   -0.003934
  H     -2.798670    1.236189   -0.810615
  H     -2.804150    1.232225    0.811265
  H      2.388723    0.027065   -0.781228
  H      2.387705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.800000000000     0.00000000     0.00000000
 N      1   2   0     2.600000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00496,0.707749,0.8055479999999999,0.82847,0.13,0.13752,-0.00501
Co_ON,"  Co     0.000000    0.000000    0.000000
  O      1.900000    0.000000    0.000000
  N     -1.738666    0.465874    0.000000
  H     -2.390776   -0.329440   -0.003934
  H     -2.025929    1.029134   -0.810615
  H     -2.031409    1.025170    0.811265
  H      2.488723    0.027065   -0.781228
  H      2.487705   -0.062536    0.779945"," Co     0   0   0     0.000000000000     0.00000000     0.00000000
 O      1   0   0     1.900000000000     0.00000000     0.00000000
 N      1   2   0     1.800000000000   165.00000000     0.00000000
 H      3   1   2     1.028487836659   114.34946966   179.75946025
 H      3   1   2     1.028045676730   114.31230661    59.90949855
 H      3   1   2     1.027940204448   114.57622280   299.79226941
 H      2   1   3     0.978593229364   126.98467032   271.98416115
 H      2   1   3     0.978581486940   126.91058997    94.58416122",2,0.00399,0.613021,0.783922,0.7995760000000001,-0.23744,0.21541,-0.00285
